date,trigger,close,volume,ret_1d,ret_3d,ret_5d,vol_5d,rsi_14,atr_14
2018-03-04,0.0,11515.0,17295.91865,0.004406654292213874,0.054487179487179516,0.08950292552587547,-0.43671383431910527,60.32810586132808,824.3742857142855
2018-03-05,0.0,11454.0,15144.23106,-0.005297438124185816,0.03759398496240607,0.10915717998675278,-0.5083198910732973,53.15544056659552,775.4685714285715
2018-03-06,0.0,10716.48,29515.57236,-0.06438973284442118,-0.06524500020934221,-0.01863736263736271,0.17626816474475948,45.56233937282357,790.7614285714286
2018-03-07,0.0,9910.0,50647.67108,-0.07525605422676096,-0.13938341293964396,-0.10227375668085881,1.1182002077463187,45.20551928697093,819.7371428571429
2018-03-08,0.0,9271.64,41109.47323,-0.06441574167507569,-0.19053256504277982,-0.19127252173670328,0.9311869787973832,45.10877844598073,804.3485714285713
2018-03-09,0.0,9227.0,64112.29141,-0.004814682192147202,-0.13898966824927583,-0.1986973512809379,2.7067872893817064,41.371358759974036,819.7907142857142
2018-03-10,1.0,8770.22,37180.01286,-0.049504714425056995,-0.11501311806256309,-0.23430941155928064,1.4550611194913983,41.21205206461488,796.7878571428571
2018-03-11,0.0,9533.57,44325.97339,0.08703886561568597,0.02825066547018662,-0.11038232703275697,0.5017826132374552,49.52320922522132,848.0592857142856
2018-03-12,1.0,9131.34,42230.77793,-0.04219091064522518,-0.010367400021675466,-0.07857315842583246,-0.16618519609135018,39.32440851283227,849.0992857142857
2018-03-13,0.0,9150.0,40191.40936,0.002043511686127042,0.043303360691065995,-0.013119577550465666,-0.022332173045945036,36.76155043156688,842.0992857142857
2018-03-14,1.0,8170.0,49708.09411,-0.10710382513661199,-0.14302826748007302,-0.11455511000325136,-0.22467138489692617,32.3136950039854,887.4921428571428
2018-03-15,1.0,8240.98,52291.02228,0.00868788249694008,-0.09750595202894652,-0.060345122471272106,0.4064282999820348,25.972914798206276,884.6057142857143
2018-03-16,0.0,8260.0,38815.40989,0.0023079779346630858,-0.0972677595628415,-0.13358794239723415,-0.1243190634871244,24.6210972745305,904.722857142857
2018-03-17,1.0,7824.8,33110.20633,-0.052687651331719154,-0.04225214198286409,-0.1430830524326112,-0.2159697748196323,16.81994041650107,911.697142857143
2018-03-18,1.0,8189.99,59488.23171,0.04667084142725697,-0.006187370919477964,-0.10491912568306017,0.4801230575707287,21.33320458460429,946.0128571428573
2018-03-19,1.0,8600.0,55297.08494,0.05006233218843992,0.041162227602905554,0.05263157894736836,0.1124362325707362,26.79078527491616,969.0014285714287
2018-03-20,0.0,8909.98,44865.10584,0.036044186046511495,0.13868469481648082,0.0811796655252166,-0.14201130741404966,34.21134510774566,959.75
2018-03-21,0.0,8885.0,39972.40537,-0.0028035977634067732,0.08486090947607994,0.0756658595641646,0.029807632671633222,39.62420384744644,882.3728571428572
2018-03-22,1.0,8722.9,40617.55681,-0.01824423185143509,0.014290697674418595,0.11477609651364884,0.226738257236345,43.85250676656689,853.5085714285715
2018-03-23,0.0,8898.03,39991.00767,0.020077038599548347,-0.0013411926850563916,0.08645187600961668,-0.32774926198928367,46.41926502249866,822.0085714285714
2018-03-24,0.0,8546.86,35466.60957,-0.03946603911202817,-0.03805740011254921,-0.006179069767441758,-0.35861701193683215,47.51158645276294,799.5814285714285
2018-03-25,0.0,8470.15,29001.76932,-0.008975225989427793,-0.028975455410471307,-0.049363747168905014,-0.3535784931963062,36.01263758233896,729.1585714285713
2018-03-26,0.0,8134.23,44033.59566,-0.039659274038830516,-0.08583922508690134,-0.08449859313449637,0.10159984750499884,36.65198591718986,698.8021428571428
2018-03-27,1.0,7795.51,37427.64805,-0.041641310855483504,-0.08790947786672532,-0.10631670659986925,-0.07853522000157942,33.298973394063296,687.0121428571429
2018-03-28,0.0,7949.3,26401.33167,0.01972802292601772,-0.06149241748965484,-0.10662247711010198,-0.3398182939559822,46.58242745207347,611.8335714285714
2018-03-29,0.0,7090.14,54620.91513,-0.10807995672574944,-0.12835757041539264,-0.17043920223333486,0.5400658758259762,35.675664910830776,629.9685714285715
2018-03-30,1.0,6840.23,65306.03198,-0.03524754095123661,-0.1225423352673527,-0.1924310667461615,1.2517947529140612,33.288841493701696,628.5892857142857
2018-03-31,0.0,6923.91,36868.53909,0.012233506768047242,-0.1289912319323715,-0.14879343219948293,-0.16271795347634355,38.439605281730806,615.7128571428572
2018-04-01,1.0,6813.01,44071.43046,-0.016016961514519923,-0.039086675298372064,-0.12603408885371192,0.1775100161550225,31.096656928855424,588.8971428571429
2018-04-02,1.0,7056.0,32123.56007,0.035665586869827015,0.031544260938594304,-0.11237467449964145,0.21674014294143373,27.785067651950726,570.5521428571428
2018-04-03,0.0,7405.21,37787.33181,0.04949121315192739,0.06951274641062644,0.04443776850668679,-0.3081893315030586,28.591184195175828,551.9085714285713
2018-04-04,0.0,6796.1,42227.1838,-0.08225425072347703,-0.0024820160252223555,-0.006451537448302069,-0.35339535231704033,24.516286446260835,572.9164285714286
2018-04-05,0.0,6770.76,39029.73146,-0.0037286090551934548,-0.04042517006802715,-0.02211900501306341,0.05861887732313731,25.36259320399624,551.5171428571429
2018-04-06,1.0,6601.39,27455.01192,-0.02501491708464043,-0.10854790073475296,-0.03106116092593436,-0.37703379188205277,20.97255294516151,530.8028571428572
2018-04-07,1.0,6895.8,32269.57827,0.0445981831099207,0.014670178484719187,-0.022704081632653028,0.004545517361145945,28.828329768517804,529.0007142857143
2018-04-08,0.0,7018.0,21427.67317,0.01772093158154231,0.0365158416485003,-0.052288861490761285,-0.43294029655913946,31.593703973169127,523.6471428571429
2018-04-09,1.0,6782.72,34078.29721,-0.03352522086064402,0.027468457400638302,-0.0019687762098851147,-0.19297726859066555,32.42084561415375,515.7978571428572
2018-04-10,1.0,6843.9,22326.7281,0.009019980184940435,-0.007526320368920314,0.01080233238218442,-0.4279558873500894,36.6591617061962,497.8021428571429
2018-04-11,1.0,6953.79,23997.87118,0.016056634375136936,-0.009149330293530933,0.05338269667448814,-0.12592020539177395,35.869790469052944,485.08785714285716
2018-04-12,0.0,7923.0,64861.59599,0.1393786697613819,0.1681154463106247,0.1489602366657965,1.0099920565215368,61.46343746214916,501.88357142857143
2018-04-13,1.0,7877.41,55044.52315,-0.005754133535277095,0.1510118499685853,0.12245796523225994,1.568852096692681,65.12647446592541,488.24499999999995
2018-04-14,1.0,7999.01,31621.28636,0.015436545768215737,0.15030939962236434,0.1793218649745234,-0.07209899118078611,65.50797973620135,483.2192857142857
2018-04-15,0.0,8355.0,27946.72044,0.044504257401853486,0.054524801211662144,0.22079516065401306,0.25171589472619593,70.77386517647122,469.68714285714293
2018-04-16,0.0,8064.92,36664.06972,-0.034719329742669,0.023803509021366187,0.15978768412621025,0.5278050892512542,63.421986664750996,483.40142857142865
2018-04-17,1.0,7885.02,32152.60357,-0.022306482891336743,-0.01425051350104578,-0.004793638773191944,-0.504289046865928,56.68417313291448,471.9235714285715
2018-04-18,1.0,8173.0,26969.04457,0.03652241845930626,-0.021783363255535648,0.0375237546350895,-0.5100503551187545,71.06627254423168,446.7742857142858
2018-04-19,1.0,8278.0,27113.84746,0.012847179738162184,0.026420596856509437,0.03487806616068734,-0.14254445087034084,72.51170960187355,438.2521428571429
2018-04-20,1.0,8856.98,39795.33749,0.06994201497946362,0.12326664992606218,0.0600813883901854,0.42397164545436716,80.01618187576685,467.0314285714286
2018-04-21,0.0,8915.31,40872.22991,0.006585766254411762,0.09082466658509714,0.10544307941058295,0.11477613429543743,78.6763640907529,466.0514285714286
2018-04-22,1.0,8787.02,29458.25348,-0.014389852960805527,0.061490698236289054,0.11439412962807949,-0.08379881536293265,75.07612054545973,470.61285714285714
2018-04-23,1.0,8934.01,25838.11471,0.016728083013353823,0.008697095398205734,0.09311268811941753,-0.04193436875617118,81.27775144591033,446.7557142857143
2018-04-24,0.0,9619.99,46268.79011,0.07678298994516464,0.07904155884652364,0.16211524522831589,0.7064634658824624,84.15624746235677,487.82785714285717
2018-04-25,1.0,8869.99,81110.03759,-0.077962659004843,0.009442336537301532,0.0014688979765111743,1.0381794126103796,70.36811850541676,546.8864285714286
2018-04-26,0.0,9266.0,43300.30425,0.04464604807897188,0.03716024495159509,0.03933570453523205,0.059406456299217814,66.25624588449472,503.08857142857136
2018-04-27,1.0,8915.35,37241.34704,-0.03784265055039926,-0.07324747738823012,0.014604496177316184,0.2642075697150259,61.699633435382296,503.4178571428571
2018-04-28,1.0,9348.0,34759.62842,0.04852866124156652,0.053890703371706206,0.04633865419895433,0.34528501054092575,64.20937762675302,516.3807142857142
2018-04-29,0.0,9419.0,38149.85004,0.0075952075310226075,0.016511979279084876,-0.020892953111177892,-0.17547336013537274,61.92333207824576,514.6835714285713
2018-04-30,0.0,9246.01,35002.03388,-0.018366068584775408,0.037088841155983765,0.04239238150212121,-0.5684623639686812,63.59215144714887,499.08714285714274
2018-05-01,1.0,9071.48,41018.46363,-0.018876250404228467,-0.029580658964484474,-0.020992877185409098,-0.05269802740473817,63.67084698735764,506.2442857142856
2018-05-02,1.0,9247.84,26123.54396,0.01944114962497867,-0.01817178044378387,0.037294105110848186,-0.29853385990734027,62.71169602815676,501.1992857142855
2018-05-03,0.0,9750.0,38768.38829,0.05430024740912476,0.0545089179008027,0.043003851091142575,0.11532804153031284,65.91378877904916,534.027857142857
2018-05-04,1.0,9713.99,28681.58888,-0.0036933333333333263,0.07082747247417176,0.03131861131754965,-0.24818606495366446,60.497556314996515,502.3335714285713
2018-05-05,0.0,9864.0,24990.01835,0.015442675975577469,0.06662745030190842,0.06683856063318117,-0.2860409644858044,61.365286333479496,492.90499999999986
2018-05-06,0.0,9659.01,27690.35156,-0.020781630170316312,-0.00933230769230764,0.0647667194327719,-0.3249295778170519,60.257909385859456,511.47499999999985
2018-05-07,0.0,9365.0,33787.64001,-0.030438937323804427,-0.03592653482245711,0.012668904306302853,0.293378879287403,54.900565113079466,530.6657142857141
2018-05-08,1.0,9187.56,25533.83189,-0.018947143619861273,-0.06857664233576644,-0.05768615384615394,-0.34137494447799244,44.44007292719367,502.53357142857124
2018-05-09,0.0,9310.0,25673.5249,0.013326715689475854,-0.03613310266787173,-0.04158847188436465,-0.1048778710477074,56.74603296282101,459.3321428571427
2018-05-10,0.0,9002.2,25055.06372,-0.03306122448979587,-0.038739989321943336,-0.08736820762368203,0.0026028540311175963,45.84310314398811,442.8507142857143
2018-05-11,1.0,8400.0,48227.04806,-0.06689475905889675,-0.08572025652077364,-0.13034565654244068,0.7416553182974468,42.47574162162478,454.97928571428565
2018-05-12,1.0,8465.94,40241.32081,0.007850000000000135,-0.09066165413533833,-0.09600213561131865,0.19100714930341156,35.57726267871861,450.4364285714285
2018-05-13,0.0,8679.71,25632.86936,0.025250592373676106,-0.0358234653751307,-0.055275829491181594,0.003878676354831967,38.45093965288301,454.6214285714285
2018-05-14,0.0,8663.34,37389.66653,-0.0018860077122391239,0.03134999999999999,-0.06945864661654133,0.45635111172443654,40.42929931702381,473.85999999999996
2018-05-15,0.0,8462.0,28126.95614,-0.02324045922242457,-0.0004653942739968331,-0.060007553709093386,0.12260565186860362,40.07633090620157,474.5878571428571
2018-05-16,0.0,8330.0,31130.71891,-0.015599149137319746,-0.04029051661864269,-0.008333333333333304,-0.35449669506477355,34.836509740688854,482.2442857142857
2018-05-17,1.0,8041.46,25439.8448,-0.03463865546218492,-0.07178293822013215,-0.05013973640257319,-0.3678178477263555,19.62984293565978,468.63
2018-05-18,0.0,8239.81,23476.15825,0.024665918875428128,-0.026257385960765878,-0.05068141677544524,-0.08413849732194012,25.225531056735676,472.35285714285703
2018-05-19,1.0,8233.49,17193.42428,-0.0007670079771256999,-0.011585834333733502,-0.049617122264623115,-0.5401557201317998,21.2077654678952,469.2864285714285
2018-05-20,0.0,8526.98,19957.05711,0.03564588042251815,0.06037709570152683,0.007679035688962443,-0.2904650965193277,30.61599104112655,461.58142857142855
2018-05-21,0.0,8381.24,21516.59649,-0.017091631503768023,0.017164230728621277,0.006151260504201561,-0.3088307227274373,32.25374674392256,445.98428571428565
2018-05-22,0.0,7977.11,23710.90286,-0.04821840205029326,-0.03113867873769205,-0.00800227819326349,-0.06796196885603645,29.815269991295438,449.5492857142857
2018-05-23,1.0,7501.95,42910.66677,-0.05956543159114014,-0.12021020337798372,-0.08954818132942377,0.8278402417056463,23.023439714724773,462.5421428571428
2018-05-24,0.0,7575.01,37845.4466,0.009738801245009698,-0.09619459650361994,-0.0799758061283854,1.2011581860411114,27.102018027153022,465.30071428571415
2018-05-25,0.0,7457.0,26739.95664,-0.015578857321640549,-0.06520030437088109,-0.1254817063016449,0.3398747366715331,32.08736351824693,441.41499999999996
2018-05-26,1.0,7333.96,19464.08607,-0.01649993294890706,-0.02239284452708956,-0.12495525721730916,-0.09539196503284886,28.95415941576306,428.995
2018-05-27,0.0,7338.99,18706.94552,0.0006858504818678668,-0.031157714643281098,-0.07999388249629247,-0.21104035428535328,22.975675043739756,407.81857142857143
2018-05-28,1.0,7099.0,27219.43896,-0.032700684971637806,-0.04800858253989537,-0.05371270136431194,-0.3656719643650507,21.075734043339978,391.8178571428571
2018-05-29,0.0,7461.29,39407.21183,0.05103394844344278,0.017361698182155383,-0.015012521435615267,0.04126692562269829,32.53651641275326,395.2721428571428
2018-05-30,1.0,7375.96,32041.58362,-0.011436360200447915,0.005037477909085597,-0.010867641142550566,0.19826610234922204,33.07527461610512,388.38
2018-05-31,1.0,7485.01,30776.0631,0.014784516185011976,0.054375264121707234,0.020595967253707492,0.581171753418988,39.45714080007881,380.2721428571428
2018-06-01,1.0,7521.01,28259.12408,0.004809612812808561,0.008003977864417644,0.02480177790131899,0.5106220333932956,35.48840364364624,372.5364285714286
2018-06-02,1.0,7640.03,26720.69022,0.015825002227094487,0.03580144143948716,0.07621214255528952,-0.018323255697258456,38.54032301667606,370.055
2018-06-03,0.0,7714.26,27505.15895,0.009715930434828213,0.030627881592676598,0.03390432485535344,-0.30202727691937803,32.8545871869304,351.59714285714284
2018-06-04,1.0,7487.0,32258.83512,-0.029459727828722415,-0.004521999040022595,0.01505431157435777,0.006780298457670364,31.762114537444944,353.29071428571433
2018-06-05,1.0,7625.0,31722.97338,0.018431948711099322,-0.0019672697620296553,0.01870271382402966,0.030767752097570877,41.94429573501353,343.03499999999997
2018-06-06,1.0,7658.84,27229.9919,0.004438032786885371,-0.007184098021067453,0.01832599610956498,-0.03641769564713271,54.497606283863206,316.2528571428571
2018-06-07,0.0,7691.08,25062.2272,0.004209514756803978,0.027257913717109616,0.006681910934904778,-0.06206662351703274,53.407149524754445,293.4857142857143
2018-06-08,0.0,7603.44,23396.80467,-0.01139501864497583,-0.0028275409836066023,-0.014365603440900432,-0.14936668017328436,54.376673680183615,281.4214285714285
2018-06-09,0.0,7491.73,19339.88518,-0.014692034131919218,-0.021819231110716597,0.0006317617203150938,-0.4004778812360289,54.747446784181776,275.2771428571428
2018-06-10,1.0,6764.99,52342.02003,-0.09700563154304809,-0.12041091758244615,-0.11278819672131146,0.6499720692323072,37.958075641746454,325.27928571428555
2018-06-11,0.0,6872.0,34552.1623,0.015818205200599067,-0.09619856275580518,-0.10273618459192257,0.2689009393352042,44.95636253754955,320.4949999999999
2018-06-12,0.0,6530.0,36722.21119,-0.04976717112922002,-0.12837221843285862,-0.15096449393323175,0.46524133298097303,29.11971373095912,316.8135714285713
2018-06-13,1.0,6292.78,46185.5181,-0.036327718223583494,-0.06980202483669595,-0.17237723977568042,0.97400964582229,27.262842365111084,331.12928571428563
2018-06-14,0.0,6635.98,44478.13084,0.05453869355038621,-0.034345168800931414,-0.11422595315100781,1.2998135938261033,33.773044711422685,337.4514285714285
2018-06-15,1.0,6388.9,30018.32991,-0.037233385272408936,-0.02160796324655445,-0.05559357811319754,-0.42649653389771935,29.978176210300674,341.1185714285713
2018-06-16,0.0,6483.98,22277.24115,0.01488206107467649,0.03038402740918955,-0.056463911525029165,-0.3552576838295298,29.380183715330432,339.6049999999999
2018-06-17,1.0,6449.61,19847.24769,-0.005300756634042614,-0.02808477421571487,-0.012310872894333857,-0.4595301577208756,27.117779249400186,338.2007142857142
2018-06-18,1.0,6712.46,31821.435,0.040754402204164375,0.05064408583637259,0.06669230451406216,-0.3110083786198774,36.16388827358538,345.3692857142856
2018-06-19,1.0,6741.21,24311.42114,0.004283079526730793,0.039671621442385785,0.01585749203584097,-0.4534073109444543,33.57102757525848,335.88714285714275
2018-06-20,0.0,6761.51,26359.75245,0.003011328826723947,0.048359513210876504,0.0583214637887588,-0.12187811483746869,33.23493473931224,338.277857142857
2018-06-21,0.0,6718.84,25428.85405,-0.006310720534318581,0.0009504712132362148,0.03622157995552122,0.14147231601880828,31.905889184179387,336.66571428571416
2018-06-22,1.0,6045.0,52157.37083,-0.10029112168171894,-0.10327671145091166,-0.06273402577830278,1.6279397347512017,26.19117458338681,382.5607142857142
2018-06-23,0.0,6149.98,26622.78859,0.017366418527708705,-0.09044281528830111,-0.08379640251115095,-0.163369326681842,29.459384156590914,383.8135714285714
2018-06-24,1.0,6136.97,47445.99896,-0.002115454033996711,-0.08660274690273917,-0.0896337601113153,0.9515929853206435,37.69726841041233,358.1621428571429
2018-06-25,0.0,6252.0,39164.51531,0.018743777466730283,0.03424317617866013,-0.07535446963769932,0.48576946556264056,37.89242221857693,356.45
2018-06-26,1.0,6070.78,19377.24048,-0.02898592450415871,-0.01287809066045742,-0.09645414982348144,-0.23798215830335467,40.43132188698116,340.8807142857143
2018-06-27,0.0,6133.73,19225.6711,0.010369342983932883,-0.0005279478309330177,0.014678246484697954,-0.6313910997802494,46.42637271775421,320.20285714285717
2018-06-28,1.0,5853.98,30585.26603,-0.04560846336568447,-0.0636628278950736,-0.048130237821911614,0.14883780587464002,31.91388976261402,312.0607142857143
2018-06-29,1.0,6197.92,33911.28728,0.0587531901373084,0.020942943081449172,0.009931611202270707,-0.28526560672503964,45.77242179268088,327.4642857142858
2018-06-30,0.0,6390.07,37919.61284,0.03100233626765103,0.04179186237411825,0.02208413307741508,-0.03178648989132604,48.006842657090345,334.88000000000005
2018-07-01,1.0,6356.81,27562.96597,-0.005204950806485531,0.08589540791051564,0.04711585661150641,0.4224402075439382,48.02947296895572,336.5250000000001
2018-07-02,0.0,6615.29,36230.45226,0.040661904319933884,0.06734033353124924,0.07851013983334787,0.8844830992661681,47.93284347304421,336.45357142857154
2018-07-03,1.0,6513.86,38657.78169,-0.015332661153176996,0.01937224474849253,0.1127233096115805,0.26393478651066693,45.30852121947494,338.4250000000001
2018-07-04,0.0,6586.98,23571.89278,0.011225294986382917,0.03620841271014852,0.06277267212226034,-0.30489537051865045,46.475323426891165,344.0242857142859
2018-07-05,1.0,6529.2,35071.9729,-0.008771849922119102,-0.013013790778635626,0.021772844428934235,-0.07509675671045168,46.19340489935525,353.7557142857145
2018-07-06,1.0,6609.78,29397.09475,0.012341481345340855,0.014725523729401724,0.03979511736232477,0.06654322985401118,64.88080182117113,311.5064285714287
2018-07-07,0.0,6756.98,23973.87689,0.022270030167418575,0.025808488867432366,0.02141856214920268,-0.33829484882063676,65.64513634723441,315.6321428571429
2018-07-08,0.0,6712.1,24622.94779,-0.006642020547640959,0.028012620229124652,0.030433567807720774,-0.3630532660292439,64.58410463695057,287.25785714285723
2018-07-09,0.0,6662.12,26732.40655,-0.007446253780486023,0.00791856915056166,0.01140735207940513,0.13407976183743697,60.754594277083164,280.2428571428573
2018-07-10,1.0,6296.91,38560.6727,-0.054818886480579754,-0.06808811036883333,-0.0355770997978313,0.0994725848456619,55.4079714546733,293.1328571428573
2018-07-11,0.0,6378.07,28715.49849,0.012888861362160053,-0.04976534914557307,-0.03505562968812881,-0.023185837437218138,55.79301253722285,286.53142857142876
2018-07-12,0.0,6250.57,31306.66335,-0.019990373263385375,-0.06177463029786312,-0.07494620377742722,0.3058656926305756,60.134309822300146,283.9792857142858
2018-07-13,1.0,6214.57,26375.32529,-0.005759474735904102,-0.013076254861511427,-0.074124342605146,0.07116846914290598,50.504934100792724,263.9792857142858
2018-07-14,1.0,6251.99,17783.072,0.006021333736686563,-0.019767735380765594,-0.061561484932724175,-0.3347747436528493,45.37884872824631,250.6964285714287
2018-07-15,1.0,6353.01,22979.21151,0.016158055275200534,0.016388905331833792,0.008909131621700261,-0.40407648775276683,49.87834238295256,249.23500000000013
2018-07-16,1.0,6723.35,36204.87708,0.05829362774495861,0.08186889841131406,0.054135498669660276,0.2608131143050896,53.2283314013934,249.48642857142872
